OID_CD119_20|GEOID_CD119_20|NAMELSAD_CD119_20|AREALAND_CD119_20|AREAWATER_CD119_20|MTFCC_CD119_20|FUNCSTAT_CD119_20|OID_PLACE_20|GEOID_PLACE_20|NAMELSAD_PLACE_20|AREALAND_PLACE_20|AREAWATER_PLACE_20|MTFCC_PLACE_20|CLASSFP_PLACE_20|FUNCSTAT_PLACE_20|AREALAND_PART|AREAWATER_PART
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890135976868|4704460|Bell Buckle town|1316386|0|G4110|C1|A|1316386|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2809016954136574|4704920|Belvidere CDP|1233490|0|G4210|U1|S|1233490|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2809016954146707|4706440|Blanche CDP|15235202|0|G4210|U1|S|15235202|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890132929002|4712380|Centertown town|2394293|0|G4110|C1|A|2394293|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|280903717466780|4714860|Christiana CDP|22937866|0|G4210|U1|S|22937866|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890502135715|4715920|Coalmont city|15687580|350607|G4110|C1|A|15687580|350607
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789051117270|4717700|Cowan city|5381784|0|G4110|C1|A|5381784|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890174405820|4719700|Dayton city|20191770|613490|G4110|C1|A|20191770|613490
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890162402993|4719880|Decatur town|9831107|0|G4110|C1|A|9831107|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789051117271|4719920|Decherd city|12419902|15348|G4110|C1|A|12419902|15348
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2809016954146963|4720120|Dellrose CDP|5863261|0|G4210|U1|S|5863261|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890178109942|4722000|Dunlap city|27979461|0|G4110|C1|A|27979461|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890177204807|4722360|Eagleville city|7287936|0|G4110|C1|A|7286297|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789082160893|4723660|Elkton city|5158325|0|G4110|C1|A|5158325|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789051117272|4724440|Estill Springs town|11725136|822323|G4110|C1|A|11725136|822323
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789092926705|4724460|Ethridge town|2985991|0|G4110|C1|A|2985991|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789092992061|4725920|Fayetteville city|24917336|0|G4110|C1|A|24917336|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|280903850522181|4726580|Flintville CDP|13786305|0|G4210|U1|S|13786305|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2809016954145269|4727700|Frankewing CDP|2441696|0|G4210|U1|S|2441696|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890174405821|4730760|Graysville town|3050277|0|G4110|C1|A|3050277|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2809016954147891|4731400|Griffith Creek CDP|8005179|0|G4210|U1|S|8005179|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890502135716|4731490|Gruetli-Laager city|32831802|0|G4110|C1|A|32831802|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|280903850520661|4734700|Hillsboro CDP|10666127|5654|G4210|U1|S|10666127|5654
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789051117273|4736600|Huntland town|3947745|0|G4110|C1|A|3947745|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|280904259205550|4737360|Iron City CDP|1789253|0|G4210|U1|S|1789253|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789051276567|4737820|Jasper town|25501221|281243|G4110|C1|A|25501221|281243
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789051276568|4739400|Kimball town|13755376|0|G4110|C1|A|13755376|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|280903717466818|4740732|Lakewood Park CDP|14869980|292627|G4210|U1|S|14869980|292627
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890177204808|4741200|La Vergne city|64010903|621811|G4110|C1|A|64010903|621811
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789092926707|4741340|Lawrenceburg city|32802347|0|G4110|C1|A|32802347|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2809016954149714|4741800|Leoma CDP|4913510|0|G4210|U1|S|4913510|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|280903850552865|4743420|Lone Oak CDP|16761191|0|G4210|U1|S|16761191|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789092926708|4743700|Loretto city|9796614|16102|G4110|C1|A|9796614|16102
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789073710401|4744382|Lynchburg, Moore County metropolitan government|334684850|3093435|G4110|C1|A|334684850|3093435
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789082160894|4744420|Lynnville town|877779|0|G4110|C1|A|877779|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890132929003|4745100|McMinnville city|28648348|0|G4110|C1|A|28648348|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890141520472|4745500|Manchester city|36941839|60141|G4110|C1|A|36941839|60141
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789082160895|4749360|Minor Hill city|4819563|0|G4110|C1|A|4819563|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789051117274|4749740|Monteagle town|24350748|285761|G4110|C1|A|24350748|285761
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890132929004|4750220|Morrison town|6961137|0|G4110|C1|A|6961137|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890177204809|4751560|Murfreesboro city|162879966|353385|G4110|C1|A|162879966|353385
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789051276569|4752780|New Hope city|26770554|112978|G4110|C1|A|26770554|112978
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|280903850528294|4753240|New Union CDP|9945920|0|G4210|U1|S|9945920|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890135976869|4753580|Normandy town|633850|0|G4110|C1|A|633850|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789051276570|4756040|Orme town|10697018|0|G4110|C1|A|10697018|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890502135717|4756560|Palmer town|12770064|0|G4110|C1|A|12770064|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|280903717466910|4756800|Park City CDP|14151859|49893|G4210|U1|S|14151859|49893
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|280903850534573|4757500|Pelham CDP|43097865|0|G4210|U1|S|43097865|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789092992062|4757740|Petersburg town|2611468|0|G4110|C1|A|1586103|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890136150420|4758120|Pikeville city|6326321|0|G4110|C1|A|6326321|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789051276571|4760500|Powells Crossroads town|12682982|0|G4110|C1|A|12682982|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2809016954145724|4760800|Prospect CDP|3611768|0|G4210|U1|S|3611768|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789082160896|4761040|Pulaski city|19441091|0|G4110|C1|A|19441091|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|280903717466972|4764400|Rockvale CDP|11314967|0|G4210|U1|S|11314967|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789092926709|4766160|St. Joseph city|9754761|0|G4110|C1|A|9754761|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2809016954148061|4766960|Sequatchie CDP|2680362|0|G4210|U1|S|2680362|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2809051117275|4767140|Sewanee CDP|10065444|48189|G4210|U1|S|10065444|48189
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890135976870|4767760|Shelbyville city|47756795|0|G4110|C1|A|47756795|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2809016954143554|4767920|Sherwood CDP|2348538|0|G4210|U1|S|2348538|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890177204810|4769420|Smyrna town|85540563|263598|G4110|C1|A|85517258|263598
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789051276572|4770060|South Pittsburg city|21289580|0|G4110|C1|A|21289580|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890174405822|4770400|Spring City town|7158462|92947|G4110|C1|A|7158462|92947
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|280903850545898|4772040|Summertown CDP|5207343|0|G4210|U1|S|5207343|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2809016954147025|4772780|Taft CDP|9304113|0|G4210|U1|S|9304113|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890502135718|4774880|Tracy City town|12058464|302368|G4110|C1|A|12058464|302368
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789051117276|4775320|Tullahoma city|60709064|145193|G4110|C1|A|60709064|145193
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|280903717466726|4776180|Unionville CDP|23392622|0|G4210|U1|S|23392622|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890132929005|4777400|Viola town|438206|0|G4110|C1|A|438206|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|28090177204811|4777980|Walterhill CDP|7808502|0|G4210|U1|S|7808502|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|27890135976871|4778120|Wartrace town|2269112|0|G4110|C1|A|2269112|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2809015504003754|4779500|Westpoint CDP|2318311|0|G4210|U1|S|2318311|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2809015504004431|4780500|Whiteside CDP|10247194|0|G4210|U1|S|10247194|0
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789051276573|4780620|Whitwell city|9087810|6722|G4110|C1|A|9087810|6722
2119035964490763|4704|Congressional District 4|16765631883|244455227|G5200|N|2789051117277|4781080|Winchester city|27777915|2552542|G4110|C1|A|27777915|2552542
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|||||||||4198212090|12978128
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890215791286|4704620|Belle Meade city|7951661|0|G4110|C1|A|7951661|0
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890239878007|4708280|Brentwood city|106473686|113709|G4110|C1|A|105603106|113709
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890131574344|4712880|Chapel Hill town|9712051|0|G4110|C1|A|9712051|0
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890161804693|4716540|Columbia city|85726836|66872|G4110|C1|A|85726836|66872
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890131574346|4717180|Cornersville town|14380026|0|G4110|C1|A|14380026|0
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890177204807|4722360|Eagleville city|7287936|0|G4110|C1|A|1639|0
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890215791288|4727020|Forest Hills city|23921030|4486|G4110|C1|A|23921030|4486
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890239878009|4727740|Franklin city|110727013|537503|G4110|C1|A|36741951|38365
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|2809015682103924|4729260|Gladeville CDP|11728850|0|G4210|U1|S|11728850|0
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|28090134387650|4731100|Green Hill CDP|8996343|1289121|G4210|U1|S|8996343|1289121
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|2809015682103923|4731220|Greenvale CDP|6279865|0|G4210|U1|S|1369024|0
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890228300716|4735160|Hohenwald city|13643571|0|G4110|C1|A|13643571|0
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890134387653|4741520|Lebanon city|102703084|10591|G4110|C1|A|96667113|10591
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890131574347|4741860|Lewisburg city|35953957|14335|G4110|C1|A|35953957|14335
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890134387654|4750780|Mount Juliet city|64916461|831521|G4110|C1|A|62953163|39579
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890161804694|4751080|Mount Pleasant city|32574067|68785|G4110|C1|A|32574067|68785
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890134387655|4752006|Nashville-Davidson metropolitan government (balance)|1232275559|56162658|G4110|C8|F|429255818|33923062
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890239878010|4753460|Nolensville town|27049103|0|G4110|C1|A|27049103|0
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|2809015682103922|4753520|Norene CDP|4428593|0|G4210|U1|S|4428593|0
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890215791292|4754780|Oak Hill city|20317732|292824|G4110|C1|A|20317732|292824
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|2789092992062|4757740|Petersburg town|2611468|0|G4110|C1|A|1025365|0
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|28090134387656|4765642|Rural Hill CDP|9952011|39433|G4210|U1|S|9952011|39433
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890177204810|4769420|Smyrna town|85540563|263598|G4110|C1|A|23305|0
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890161804695|4770580|Spring Hill city|69349129|121633|G4110|C1|A|69349129|121633
2119035964490696|4705|Congressional District 5|5332905770|49000923|G5200|N|27890239878011|4773900|Thompson's Station town|52696818|33029|G4110|C1|A|25368236|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|||||||||13738614482|280241066
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|278901167023452|4700620|Alexandria town|5245013|0|G4110|C1|A|5245013|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890502329205|4700640|Algood city|10591973|0|G4110|C1|A|10591973|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890143957702|4700660|Allardt city|9764289|0|G4110|C1|A|9764289|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890137128756|4702400|Auburntown town|1475147|0|G4110|C1|A|1475147|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890502329206|4703680|Baxter town|8142901|0|G4110|C1|A|8142901|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|280903717466746|4705500|Bethpage CDP|3440295|0|G4210|U1|S|3440295|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|2809015503902636|4707240|Bon Air CDP|5103277|47739|G4210|U1|S|5103277|47739
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|280903850521464|4707620|Bowman CDP|5926555|4346|G4210|U1|S|5926555|4346
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|280903717466744|4708080|Bransford CDP|10435485|0|G4210|U1|S|10435485|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890163195063|4710180|Byrdstown town|3853178|0|G4110|C1|A|3853178|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890180436670|4711280|Carthage town|7516957|0|G4110|C1|A|7516957|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|280903717466727|4711440|Castalian Springs CDP|15067208|0|G4210|U1|S|15067208|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890140740861|4712100|Celina city|4774244|245|G4110|C1|A|4774244|245
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|280903850532312|4715120|Clarkrange CDP|26303646|0|G4210|U1|S|26303646|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890502329207|4716920|Cookeville city|92644218|457946|G4110|C1|A|92644218|457946
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|280903717466783|4717420|Cottontown CDP|9090538|0|G4210|U1|S|9090538|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890534915749|4717840|Crab Orchard city|28321919|0|G4110|C1|A|28321919|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890534915750|4718540|Crossville city|52841605|1077517|G4110|C1|A|52841605|1077517
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|280903850544552|4720930|Dodson Branch CDP|28767414|0|G4210|U1|S|28767414|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|278901167023453|4721420|Dowelltown town|1948488|0|G4110|C1|A|1948488|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890133396007|4721500|Doyle town|3200836|0|G4110|C1|A|3200836|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|280903717466792|4724960|Fairfield CDP|2567853|0|G4210|U1|S|2567853|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|28090534915751|4724980|Fairfield Glade CDP|59567514|1237287|G4210|U1|S|59567514|1237287
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890156479758|4728420|Gainesboro town|4031504|578917|G4110|C1|A|4031504|578917
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890237183521|4728540|Gallatin city|83327994|1398363|G4110|C1|A|83327994|1398363
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890215791289|4729920|Goodlettsville city|37379180|405440|G4110|C1|A|37279170|405440
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890180436671|4730120|Gordonsville town|18416362|129038|G4110|C1|A|18416362|129038
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|280903717467019|4730220|Graball CDP|5196250|0|G4210|U1|S|5196250|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|2809015682103923|4731220|Greenvale CDP|6279865|0|G4210|U1|S|4910841|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|280903850530776|4731420|Grimsley CDP|28195282|0|G4210|U1|S|28195282|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890181052380|4732742|Hartsville/Trousdale County|296143586|5960709|G4110|C1|A|296143586|5960709
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|28090177821460|4733120|Helenwood CDP|8979312|0|G4210|U1|S|8979312|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890215791290|4733280|Hendersonville city|81371524|14329038|G4110|C1|A|81371524|14329038
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|2809015503973368|4733680|Hickman CDP|3943313|0|G4210|U1|S|3943313|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|2809015503974704|4734580|Hilham CDP|9145596|0|G4210|U1|S|9145596|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890177821461|4736640|Huntsville town|10493107|0|G4110|C1|A|10005947|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890143957703|4737780|Jamestown city|7601891|3295|G4110|C1|A|7601891|3295
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890160551955|4740160|Lafayette city|13705297|0|G4110|C1|A|13705297|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|28090534915752|4740560|Lake Tansi CDP|22853218|1954373|G4210|U1|S|22853218|1954373
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890134387653|4741520|Lebanon city|102703084|10591|G4110|C1|A|6035971|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|278901167023454|4742040|Liberty town|2990374|0|G4110|C1|A|2990374|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890162867497|4743140|Livingston town|16856929|55644|G4110|C1|A|16856929|55644
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|2809015495235180|4746680|Mayland CDP|4189367|0|G4210|U1|S|4189367|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890233828278|4748980|Millersville city|35841512|0|G4110|C1|A|29902385|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890237183522|4749460|Mitchellville city|1390529|0|G4110|C1|A|1390529|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890502329208|4749760|Monterey town|7841696|7123|G4110|C1|A|7841696|7123
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890134387654|4750780|Mount Juliet city|64916461|831521|G4110|C1|A|1963298|791942
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890134387655|4752006|Nashville-Davidson metropolitan government (balance)|1232275559|56162658|G4110|C8|F|271659433|13752647
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|280903717467036|4752520|New Deal CDP|4905720|0|G4210|U1|S|4905720|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|280903717474756|4754640|Oak Grove CDP|3322072|0|G4210|U1|S|3322072|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890177821462|4755860|Oneida town|24308045|381824|G4110|C1|A|24308045|381824
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890534915753|4759240|Pleasant Hill town|4221816|26956|G4110|C1|A|4221816|26956
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890233828280|4760280|Portland city|37560325|47211|G4110|C1|A|33303759|47211
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890160551956|4762000|Red Boiling Springs city|4532062|0|G4110|C1|A|4532062|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890215791293|4763140|Ridgetop city|7840691|30604|G4110|C1|A|583063|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|280903717466994|4767230|Shackle Island CDP|14355716|0|G4210|U1|S|14355716|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|278901167023455|4769320|Smithville city|15161277|0|G4110|C1|A|15161277|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890180436672|4769680|South Carthage town|6638580|204126|G4110|C1|A|6638580|204126
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890133396008|4770180|Sparta city|17411823|0|G4110|C1|A|17411823|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890130844708|4770240|Spencer town|16977118|0|G4110|C1|A|16977118|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|2809015682103921|4770900|Statesville CDP|2274308|0|G4210|U1|S|2274308|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|2809015682103925|4775300|Tuckers Crossroads CDP|7379343|0|G4210|U1|S|7379343|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|280903717466772|4777820|Walnut Grove CDP|12476168|0|G4210|U1|S|12476168|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890134387657|4778320|Watertown city|3719547|0|G4110|C1|A|3719547|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890237183524|4779420|Westmoreland town|10825006|46452|G4110|C1|A|10825006|46452
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890233828282|4780200|White House city|29050008|0|G4110|C1|A|12275406|0
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890177821463|4781280|Winfield town|17384412|29558|G4110|C1|A|17384412|29558
2119035964490742|4706|Congressional District 6|15330319354|323168802|G5200|N|27890137128757|4781560|Woodbury town|5122009|0|G4110|C1|A|5122009|0
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|||||||||13690234517|350343452
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890233828273|4700200|Adams city|6191502|0|G4110|C1|A|6191502|0
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890213080255|4702180|Ashland City town|27630180|1934389|G4110|C1|A|27630180|1934389
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890215791287|4705140|Berry Hill city|2345866|0|G4110|C1|A|2345866|0
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|2809015503899971|4705840|Big Rock CDP|4455456|0|G4210|U1|S|4455456|0
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890209854195|4705860|Big Sandy town|1648975|0|G4110|C1|A|1648975|0
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|280903717467097|4707280|Bon Aqua Junction CDP|12199376|0|G4210|U1|S|12199376|0
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890239878007|4708280|Brentwood city|106473686|113709|G4110|C1|A|870580|0
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890464593162|4709880|Burns town|8747786|14072|G4110|C1|A|8747786|14072
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890209854196|4710560|Camden city|14702998|0|G4110|C1|A|4389814|0
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890233828274|4711980|Cedar Hill city|1667976|0|G4110|C1|A|1667976|0
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890474242679|4712420|Centerville town|27868535|0|G4110|C1|A|27868535|0
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890464593163|4713080|Charlotte town|10510774|0|G4110|C1|A|10510774|0
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890230537593|4715160|Clarksville city|257446809|1812434|G4110|C1|A|257446809|1812434
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890238550136|4715480|Clifton city|14406007|1475529|G4110|C1|A|14406007|1475529
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890238550137|4716480|Collinwood city|7202628|0|G4110|C1|A|7202628|0
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890233828275|4716980|Coopertown town|81842735|0|G4110|C1|A|81842735|0
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890233828276|4718420|Cross Plains city|22505036|0|G4110|C1|A|22505036|0
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890235723966|4718820|Cumberland City town|12963407|716148|G4110|C1|A|12963407|716148
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890216047441|4719900|Decaturville town|4279205|0|G4110|C1|A|4279205|0
2119035964490782|4707|Congressional District 7|15258461333|370667789|G5200|N|27890464593164|4720620|Dickson city|52368633|209323|G4110|C1|A|52368633|209323
