USPS|GEOID|GEOIDFQ|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
PA|42029|610U900US42029|State Senate District 29|3576842996|33377532|1381.027|12.887|40.825009|-76.015425
PA|42030|610U900US42030|State Senate District 30|6836630347|57462789|2639.638|22.187|40.395396|-77.93343
PA|42031|610U900US42031|State Senate District 31|865316209|6494538|334.1|2.508|40.073273|-76.884441
PA|42032|610U900US42032|State Senate District 32|7456473966|49732183|2878.961|19.202|39.972139|-79.004574
PA|42033|610U900US42033|State Senate District 33|3343298257|9701025|1290.855|3.746|39.899842|-77.519114
PA|42034|610U900US42034|State Senate District 34|3404261619|56238079|1314.393|21.714|40.345445|-77.179761
PA|42035|610U900US42035|State Senate District 35|5585680438|38476333|2156.643|14.856|40.810331|-78.495314
PA|42036|610U900US42036|State Senate District 36|864259350|28215999|333.692|10.894|40.132064|-76.387855
PA|42037|610U900US42037|State Senate District 37|647454851|4865323|249.984|1.879|40.453161|-80.145274
PA|42038|610U900US42038|State Senate District 38|526382413|8329762|203.237|3.216|40.586055|-79.906628
PA|42039|610U900US42039|State Senate District 39|1563667416|6606978|603.735|2.551|40.249303|-79.560573
PA|42040|610U900US42040|State Senate District 40|2737395953|48938426|1056.915|18.895|41.209913|-75.378387
PA|42041|610U900US42041|State Senate District 41|5458331154|63237696|2107.474|24.416|40.687197|-79.241592
PA|42042|610U900US42042|State Senate District 42|147075767|8528457|56.786|3.293|40.443283|-80.047592
PA|42043|610U900US42043|State Senate District 43|148959136|3831809|57.513|1.479|40.447328|-79.882187
PA|42044|610U900US42044|State Senate District 44|925385291|14980024|357.293|5.784|40.113135|-75.710981
PA|42045|610U900US42045|State Senate District 45|420695280|11493030|162.431|4.437|40.358696|-79.837714
PA|42046|610U900US42046|State Senate District 46|3888222786|16254592|1501.251|6.276|40.072557|-80.245688
PA|42047|610U900US42047|State Senate District 47|1504892794|25742397|581.042|9.939|40.737112|-80.275374
PA|42048|610U900US42048|State Senate District 48|2256911576|20052830|871.398|7.742|40.40259|-76.228555
PA|42049|610U900US42049|State Senate District 49|1865738755|1965848722|720.366|759.018|42.121371|-80.127199
PA|42050|610U900US42050|State Senate District 50|5100048574|100678564|1969.14|38.872|41.455572|-80.197259
RI|44001|610U900US44001|State Senate District 1|7330364|74044|2.83|0.029|41.84378|-71.424626
RI|44002|610U900US44002|State Senate District 2|5358582|304758|2.069|0.118|41.795061|-71.426492
RI|44003|610U900US44003|State Senate District 3|7841377|2291759|3.028|0.885|41.834928|-71.389814
RI|44004|610U900US44004|State Senate District 4|12163852|244157|4.696|0.094|41.860311|-71.450602
RI|44005|610U900US44005|State Senate District 5|5872196|33021|2.267|0.013|41.831006|-71.439435
RI|44006|610U900US44006|State Senate District 6|7666739|764015|2.96|0.295|41.811502|-71.409698
RI|44007|610U900US44007|State Senate District 7|8165568|84496|3.153|0.033|41.819879|-71.460793
RI|44008|610U900US44008|State Senate District 8|8239109|386916|3.181|0.149|41.883202|-71.355654
RI|44009|610U900US44009|State Senate District 9|19206569|551039|7.416|0.213|41.679649|-71.526048
RI|44010|610U900US44010|State Senate District 10|44764843|19355065|17.284|7.473|41.688554|-71.22049
RI|44011|610U900US44011|State Senate District 11|68457121|102644577|26.431|39.631|41.59214|-71.283576
RI|44012|610U900US44012|State Senate District 12|140485480|54857160|54.242|21.18|41.534078|-71.202499
RI|44013|610U900US44013|State Senate District 13|43361243|389672884|16.742|150.454|41.449878|-71.355386
RI|44014|610U900US44014|State Senate District 14|14618285|1599939|5.644|0.618|41.81921|-71.368475
RI|44015|610U900US44015|State Senate District 15|9297551|358901|3.59|0.139|41.864348|-71.397232
RI|44016|610U900US44016|State Senate District 16|4478003|219768|1.729|0.085|41.886145|-71.394678
RI|44017|610U900US44017|State Senate District 17|93418239|3583403|36.069|1.384|41.942129|-71.502528
RI|44018|610U900US44018|State Senate District 18|18303361|3982132|7.067|1.538|41.850899|-71.345162
RI|44019|610U900US44019|State Senate District 19|47101560|4307238|18.186|1.663|41.955614|-71.406703
RI|44020|610U900US44020|State Senate District 20|34587228|1067048|13.354|0.412|41.99273|-71.461493
RI|44021|610U900US44021|State Senate District 21|397771254|23780897|153.58|9.182|41.759069|-71.678323
RI|44022|610U900US44022|State Senate District 22|73148128|3882470|28.243|1.499|41.900456|-71.524422
RI|44023|610U900US44023|State Senate District 23|290940335|12638629|112.333|4.88|41.937128|-71.687384
RI|44024|610U900US44024|State Senate District 24|12679928|383207|4.896|0.148|42.001469|-71.526269
RI|44025|610U900US44025|State Senate District 25|59370944|2262851|22.923|0.874|41.82744|-71.519879
RI|44026|610U900US44026|State Senate District 26|43062190|716711|16.626|0.277|41.766335|-71.511286
RI|44027|610U900US44027|State Senate District 27|19721010|338117|7.614|0.131|41.756641|-71.464574
RI|44028|610U900US44028|State Senate District 28|12893912|5343464|4.978|2.063|41.784018|-71.4049
RI|44029|610U900US44029|State Senate District 29|24059815|9719377|9.29|3.753|41.721386|-71.396701
RI|44030|610U900US44030|State Senate District 30|38540492|26271960|14.881|10.144|41.684863|-71.412687
RI|44031|610U900US44031|State Senate District 31|30548101|2262070|11.795|0.873|41.731038|-71.446239
RI|44032|610U900US44032|State Senate District 32|37496718|36867443|14.478|14.235|41.712101|-71.306564
RI|44033|610U900US44033|State Senate District 33|101700040|6627585|39.267|2.559|41.658844|-71.600081
RI|44034|610U900US44034|State Senate District 34|457151786|8780238|176.507|3.39|41.51764|-71.668521
RI|44035|610U900US44035|State Senate District 35|104382275|2708333|40.302|1.046|41.587238|-71.490755
RI|44036|610U900US44036|State Senate District 36|117325565|360465099|45.3|139.176|41.35429|-71.508951
RI|44037|610U900US44037|State Senate District 37|126800820|28932574|48.958|11.171|41.442074|-71.550332
RI|44038|610U900US44038|State Senate District 38|129459714|205316695|49.985|79.273|41.331112|-71.739557
SC|45001|610U900US45001|State Senate District 1|1732218485|128250984|668.813|49.518|34.750036|-83.052525
SC|45002|610U900US45002|State Senate District 2|1201073084|34977625|463.737|13.505|34.902739|-82.710774
SC|45003|610U900US45003|State Senate District 3|828339960|85374010|319.824|32.963|34.596161|-82.703932
SC|45004|610U900US45004|State Senate District 4|2292730668|76389986|885.228|29.494|34.319498|-82.513514
SC|45005|610U900US45005|State Senate District 5|1105272808|19172099|426.748|7.402|35.075921|-82.365764
SC|45006|610U900US45006|State Senate District 6|208961746|1759105|80.681|0.679|34.916323|-82.402083
SC|45007|610U900US45007|State Senate District 7|237488061|2429677|91.695|0.938|34.766631|-82.383914
SC|45008|610U900US45008|State Senate District 8|180649919|950409|69.749|0.367|34.775987|-82.272456
SC|45009|610U900US45009|State Senate District 9|2763349285|31739122|1066.935|12.255|34.528993|-81.960715
SC|45010|610U900US45010|State Senate District 10|1716129632|115134689|662.601|44.454|34.134994|-81.952477
SC|45011|610U900US45011|State Senate District 11|456573256|7939097|176.284|3.065|35.068971|-82.015138
SC|45012|610U900US45012|State Senate District 12|380496026|4850877|146.91|1.873|34.909219|-82.110542
SC|45013|610U900US45013|State Senate District 13|1525173723|10017939|588.873|3.868|34.774681|-81.859444
SC|45014|610U900US45014|State Senate District 14|2022673202|20410198|780.959|7.88|35.012305|-81.546057
SC|45015|610U900US45015|State Senate District 15|748093539|26225388|288.841|10.126|34.951789|-81.194693
SC|45016|610U900US45016|State Senate District 16|240269658|6971184|92.769|2.692|34.996542|-80.909915
SC|45017|610U900US45017|State Senate District 17|3675570959|81682113|1419.146|31.538|34.579223|-81.106719
SC|45018|610U900US45018|State Senate District 18|1940754074|116958153|749.329|45.158|34.261457|-81.538048
SC|45019|610U900US45019|State Senate District 19|357788991|4709861|138.143|1.818|34.128642|-81.058362
SC|45020|610U900US45020|State Senate District 20|114620386|15281488|44.255|5.9|32.780858|-79.999941
SC|45021|610U900US45021|State Senate District 21|898529857|12627440|346.924|4.875|33.902254|-80.806285
SC|45022|610U900US45022|State Senate District 22|237302820|4473252|91.623|1.727|34.200757|-80.901935
SC|45023|610U900US45023|State Senate District 23|901535527|7341549|348.085|2.835|33.834625|-81.256934
SC|45024|610U900US45024|State Senate District 24|1216860930|11462727|469.833|4.426|33.441279|-81.735185
SC|45025|610U900US45025|State Senate District 25|3672410326|117846511|1417.926|45.501|33.847253|-81.945445
SC|45026|610U900US45026|State Senate District 26|840059477|10990121|324.349|4.243|33.784097|-80.971412
SC|45027|610U900US45027|State Senate District 27|4020260210|50300655|1552.231|19.421|34.573002|-80.454465
SC|45028|610U900US45028|State Senate District 28|977085371|154629152|377.255|59.703|33.87369|-78.831283
SC|45029|610U900US45029|State Senate District 29|3825534364|36195641|1477.047|13.975|34.399065|-79.915231
SC|45030|610U900US45030|State Senate District 30|3661201829|22570153|1413.598|8.714|34.179851|-79.30425
SC|45031|610U900US45031|State Senate District 31|1766953980|8266488|682.225|3.192|33.994463|-79.699218
SC|45032|610U900US45032|State Senate District 32|5976780090|598874325|2307.648|231.227|33.464716|-79.576367
SC|45033|610U900US45033|State Senate District 33|345534747|99854428|133.412|38.554|33.708091|-78.860945
SC|45034|610U900US45034|State Senate District 34|476559279|402884653|184.001|155.555|33.461462|-79.101206
SC|45035|610U900US45035|State Senate District 35|2549157022|55513445|984.235|21.434|34.101839|-80.516084
SC|45036|610U900US45036|State Senate District 36|3058106112|300992282|1180.741|116.214|33.663712|-80.340182
SC|45037|610U900US45037|State Senate District 37|1697861666|193752931|655.548|74.808|33.146397|-79.905475
SC|45038|610U900US45038|State Senate District 38|200856680|1492531|77.551|0.576|33.00035|-80.222564
SC|45039|610U900US45039|State Senate District 39|2298610325|6105593|887.498|2.357|33.25258|-80.538001
SC|45040|610U900US45040|State Senate District 40|6584376653|56504933|2542.242|21.817|33.30712|-81.245941
SC|45041|610U900US45041|State Senate District 41|1432158693|29440346|552.96|11.367|32.921661|-80.378255
SC|45042|610U900US45042|State Senate District 42|153263073|10830229|59.175|4.182|32.897687|-80.03187
SC|45043|610U900US45043|State Senate District 43|1211131532|1518321049|467.621|586.227|32.55613|-80.254479
SC|45044|610U900US45044|State Senate District 44|139902087|18096178|54.017|6.987|32.911438|-79.959636
SC|45045|610U900US45045|State Senate District 45|5461499287|272826090|2108.697|105.339|32.64199|-80.854598
SC|45046|610U900US45046|State Senate District 46|534232120|281035836|206.268|108.509|32.222659|-80.825659
SD|46001|610U900US46001|State Senate District 1|11376347706|397016227|4392.433|153.289|45.593521|-97.742836
SD|46002|610U900US46002|State Senate District 2|258880612|1319835|99.954|0.51|43.565558|-96.559201
SD|46003|610U900US46003|State Senate District 3|95356081|75286|36.817|0.029|45.465455|-98.452114
SD|46004|610U900US46004|State Senate District 4|8694018146|225339386|3356.779|87.004|45.071043|-97.222247
SD|46005|610U900US46005|State Senate District 5|337090371|34022215|130.151|13.136|44.890639|-97.128417
SD|46006|610U900US46006|State Senate District 6|267547942|351702|103.301|0.136|43.442485|-96.777351
SD|46007|610U900US46007|State Senate District 7|278184349|3326265|107.408|1.284|44.298809|-96.7854
SD|46008|610U900US46008|State Senate District 8|6585943971|145146691|2542.847|56.041|44.232097|-97.240716
SD|46009|610U900US46009|State Senate District 9|226988942|1982144|87.641|0.765|43.565152|-96.92041
SD|46010|610U900US46010|State Senate District 10|31952719|237049|12.337|0.092|43.56262|-96.686748
SD|46011|610U900US46011|State Senate District 11|15901963|72308|6.14|0.028|43.518989|-96.806377
SD|46012|610U900US46012|State Senate District 12|25285301|143670|9.763|0.055|43.504267|-96.761269
SD|46013|610U900US46013|State Senate District 13|25609623|76932|9.888|0.03|43.496014|-96.712928
SD|46014|610U900US46014|State Senate District 14|16902425|39686|6.526|0.015|43.519455|-96.673377
SD|46015|610U900US46015|State Senate District 15|41362615|597691|15.97|0.231|43.570638|-96.740498
SD|46016|610U900US46016|State Senate District 16|3287517899|2877163|1269.318|1.111|43.204684|-96.86096
SD|46017|610U900US46017|State Senate District 17|1302044487|30018559|502.722|11.59|42.811868|-96.835932
SD|46018|610U900US46018|State Senate District 18|1535756866|28726018|592.959|11.091|43.003936|-97.349724
SD|46019|610U900US46019|State Senate District 19|6459061688|59342596|2493.858|22.912|43.389542|-97.68699
SD|46020|610U900US46020|State Senate District 20|4243130373|25673720|1638.282|9.913|43.945367|-98.256383
SD|46021|610U900US46021|State Senate District 21|12599358583|266792676|4864.64|103.009|43.34712|-99.133451
SD|46022|610U900US46022|State Senate District 22|7614592742|32788253|2940.011|12.66|44.712275|-98.291596
SD|46023|610U900US46023|State Senate District 23|18198222361|465245116|7026.373|179.632|45.252386|-99.431178
SD|46024|610U900US46024|State Senate District 24|14714697462|503531588|5681.377|194.415|44.452546|-100.624848
SD|46025|610U900US46025|State Senate District 25|2821889311|17354451|1089.538|6.701|43.872104|-96.753522
SD|46026|610U900US46026|State Senate District 26|17557445491|363191677|6778.968|140.229|43.712035|-100.152404
SD|46027|610U900US46027|State Senate District 27|17917375105|54020456|6917.937|20.857|43.581128|-102.120217
SD|46028|610U900US46028|State Senate District 28|37620503391|659833994|14525.358|254.763|45.337873|-102.224748
SD|46029|610U900US46029|State Senate District 29|8937446216|30742173|3450.767|11.87|44.605282|-102.714169
SD|46030|610U900US46030|State Senate District 30|10541050309|33017752|4069.922|12.748|43.536027|-103.509382
SD|46031|610U900US46031|State Senate District 31|2072127358|667509|800.053|0.258|44.348514|-103.806362
SD|46032|610U900US46032|State Senate District 32|22518371|0|8.694|0.|44.077323|-103.219441
SD|46033|610U900US46033|State Senate District 33|407967692|3422911|157.517|1.322|44.081752|-103.427381
SD|46034|610U900US46034|State Senate District 34|94940199|159937|36.657|0.062|44.0734|-103.29828
SD|46035|610U900US46035|State Senate District 35|116967839|94178|45.162|0.036|44.097205|-103.138807
TN|47001|610U900US47001|State Senate District 1|3197580264|122276438|1234.593|47.211|35.426816|-84.792052
TN|47002|610U900US47002|State Senate District 2|4310098718|83777903|1664.138|32.347|35.443616|-84.219288
TN|47003|610U900US47003|State Senate District 3|2502643979|36086380|966.276|13.933|36.342439|-82.162685
TN|47004|610U900US47004|State Senate District 4|2332545188|74398955|900.601|28.726|36.476126|-82.653165
TN|47005|610U900US47005|State Senate District 5|1617060668|73094853|624.351|28.222|35.959437|-84.2271
TN|47006|610U900US47006|State Senate District 6|825207397|27707165|318.614|10.698|36.00702|-83.853227
TN|47007|610U900US47007|State Senate District 7|341459311|11187138|131.838|4.319|35.965442|-84.068115
TN|47008|610U900US47008|State Senate District 8|4360145624|243771173|1683.462|94.121|36.253502|-83.559137
TN|47009|610U900US47009|State Senate District 9|4534828628|71317447|1750.907|27.536|36.025856|-83.029414
TN|47010|610U900US47010|State Senate District 10|3353835226|45007935|1294.923|17.378|35.316128|-85.401827
TN|47011|610U900US47011|State Senate District 11|1082360974|79617643|417.902|30.741|35.222383|-85.148284
TN|47012|610U900US47012|State Senate District 12|9153473507|231775382|3534.176|89.489|36.330776|-84.867817
TN|47013|610U900US47013|State Senate District 13|917118098|1365561|354.101|0.527|35.818478|-86.482502
TN|47014|610U900US47014|State Senate District 14|2936900436|16542622|1133.944|6.387|35.628808|-86.304359
TN|47015|610U900US47015|State Senate District 15|6100966321|79318858|2355.596|30.625|36.027523|-85.416814
TN|47016|610U900US47016|State Senate District 16|6866978566|139408861|2651.355|53.826|35.42254|-86.054826
TN|47017|610U900US47017|State Senate District 17|1601524607|69701224|618.352|26.912|36.155067|-86.329821
TN|47018|610U900US47018|State Senate District 18|1667420140|41591701|643.795|16.059|36.452984|-86.399162
TN|47019|610U900US47019|State Senate District 19|304039056|4247778|117.39|1.64|36.176702|-86.756185
TN|47020|610U900US47020|State Senate District 20|716950583|13776445|276.816|5.319|36.091946|-86.930979
TN|47021|610U900US47021|State Senate District 21|160707802|889553|62.05|0.343|36.087714|-86.74168
TN|47022|610U900US47022|State Senate District 22|1350343829|12002141|521.371|4.634|36.498387|-87.390215
TN|47023|610U900US47023|State Senate District 23|6293095147|83583647|2429.778|32.272|36.126122|-87.348934
TN|47024|610U900US47024|State Senate District 24|10209435034|333353027|3941.885|128.708|36.21519|-88.481936
TN|47025|610U900US47025|State Senate District 25|7172946632|177647984|2769.49|68.59|35.775475|-88.698621
TN|47026|610U900US47026|State Senate District 26|12127116820|70445043|4682.306|27.199|35.260009|-88.517928
TN|47027|610U900US47027|State Senate District 27|1485251012|3011571|573.459|1.163|35.894845|-86.897888
TN|47028|610U900US47028|State Senate District 28|4897720119|9813939|1891.02|3.789|35.435557|-87.050396
TN|47029|610U900US47029|State Senate District 29|737193624|68997036|284.632|26.64|35.198053|-90.043423
TN|47030|610U900US47030|State Senate District 30|201072529|2523956|77.635|0.975|35.170688|-89.893376
TN|47031|610U900US47031|State Senate District 31|435097131|2055670|167.992|0.794|35.138555|-89.732188
TN|47032|610U900US47032|State Senate District 32|2747125162|113737502|1060.671|43.914|35.598556|-89.705882
TN|47033|610U900US47033|State Senate District 33|231418863|210531|89.351|0.081|35.042393|-89.874757
TX|48001|610U900US48001|State Senate District 1|31736371642|987529468|12253.482|381.287|32.974581|-94.979085
TX|48002|610U900US48002|State Senate District 2|9039566245|435086294|3490.196|167.988|32.412849|-96.319123
TX|48003|610U900US48003|State Senate District 3|38514853301|1541732201|14870.669|595.266|31.157517|-94.71315
TX|48004|610U900US48004|State Senate District 4|6195793965|2021700631|2392.21|780.583|29.662585|-94.319713
TX|48005|610U900US48005|State Senate District 5|23377017414|452299572|9025.917|174.634|30.92198|-96.444724
TX|48006|610U900US48006|State Senate District 6|820433008|50259662|316.771|19.405|29.754255|-95.200624
TX|48007|610U900US48007|State Senate District 7|1099339040|8179509|424.457|3.158|30.014465|-95.638028
TX|48008|610U900US48008|State Senate District 8|4788041328|297758215|1848.673|114.965|33.12055|-96.24367
TX|48009|610U900US48009|State Senate District 9|1171292022|69519588|452.238|26.842|32.841271|-97.356673
TX|48010|610U900US48010|State Senate District 10|15830966406|233869584|6112.371|90.298|32.616655|-98.992983
TX|48011|610U900US48011|State Senate District 11|2227641831|737217078|860.097|284.641|29.401759|-95.123595
TX|48012|610U900US48012|State Senate District 12|4027635588|126045931|1555.079|48.667|33.164513|-97.441438
TX|48013|610U900US48013|State Senate District 13|617643307|8591320|238.473|3.317|29.650539|-95.449329
TX|48014|610U900US48014|State Senate District 14|1333775892|13668071|514.974|5.277|30.327622|-97.676621
TX|48015|610U900US48015|State Senate District 15|652963894|20153367|252.111|7.781|29.931444|-95.472591
TX|48016|610U900US48016|State Senate District 16|666195005|14949674|257.219|5.772|32.801144|-96.793086
TX|48017|610U900US48017|State Senate District 17|14869244409|2140727478|5741.048|826.54|29.181681|-96.059483
TX|48018|610U900US48018|State Senate District 18|29559521540|2477588185|11412.996|956.602|29.410193|-96.822632
TX|48019|610U900US48019|State Senate District 19|59285701554|345741406|22890.338|133.492|29.729903|-100.881337
TX|48020|610U900US48020|State Senate District 20|8380129000|163792166|3235.586|63.241|27.109963|-98.105211
TX|48021|610U900US48021|State Senate District 21|42757186126|455210324|16508.643|175.758|28.048298|-98.780713
TX|48022|610U900US48022|State Senate District 22|22320466979|327895376|8617.981|126.601|31.946006|-97.790031
TX|48023|610U900US48023|State Senate District 23|982756762|43867329|379.445|16.937|32.662151|-96.836114
TX|48024|610U900US48024|State Senate District 24|31440093110|325285792|12139.088|125.594|30.43724|-98.913665
TX|48025|610U900US48025|State Senate District 25|8240734308|122426825|3181.765|47.269|30.024039|-98.352915
TX|48026|610U900US48026|State Senate District 26|521261531|2217219|201.26|0.856|29.482141|-98.531292
TX|48027|610U900US48027|State Senate District 27|16522302999|4069040401|6379.297|1571.065|27.113943|-97.568508
TX|48028|610U900US48028|State Senate District 28|98396083725|531893004|37990.942|205.365|33.122818|-100.327485
TX|48029|610U900US48029|State Senate District 29|66387565856|36177032|25632.384|13.968|30.850734|-104.107154
TX|48030|610U900US48030|State Senate District 30|19254416729|534247319|7434.172|206.274|33.503552|-97.853614
TX|48031|610U900US48031|State Senate District 31|115643162822|413494884|44650.077|159.651|35.799671|-101.497253
UT|49001|610U900US49001|State Senate District 1|20148898683|3091043422|7779.534|1193.459|41.622623|-113.060252
UT|49002|610U900US49002|State Senate District 2|4513037546|167485924|1742.494|64.667|41.706365|-111.449358
UT|49003|610U900US49003|State Senate District 3|3363077806|25311712|1298.492|9.773|41.101656|-111.52108
UT|49004|610U900US49004|State Senate District 4|557913848|118886401|215.412|45.902|41.214578|-112.199447
UT|49005|610U900US49005|State Senate District 5|343097358|446555|132.471|0.172|41.169834|-111.842054
UT|49006|610U900US49006|State Senate District 6|354761137|749162081|136.974|289.253|40.958102|-112.213404
UT|49007|610U900US49007|State Senate District 7|380646552|50034506|146.968|19.318|41.0173|-111.852937
UT|49008|610U900US49008|State Senate District 8|223583563|1590252|86.326|0.614|40.852027|-111.857416
UT|49009|610U900US49009|State Senate District 9|262363730|381009|101.299|0.147|40.759606|-111.763997
UT|49010|610U900US49010|State Senate District 10|325102360|135402988|125.523|52.279|40.796087|-112.066061
UT|49011|610U900US49011|State Senate District 11|15326917738|3679568|5917.756|1.421|40.319497|-113.068577
UT|49012|610U900US49012|State Senate District 12|41367560|0|15.972|0.|40.669504|-111.977382
UT|49013|610U900US49013|State Senate District 13|58279839|0|22.502|0.|40.688106|-111.89509
UT|49014|610U900US49014|State Senate District 14|67765479|5138|26.164|0.002|40.675827|-111.829272
UT|49015|610U900US49015|State Senate District 15|315581021|420406|121.847|0.162|40.645949|-111.719504
UT|49016|610U900US49016|State Senate District 16|60253589|0|23.264|0.|40.619345|-111.972107
UT|49017|610U900US49017|State Senate District 17|88372930|228039|34.121|0.088|40.562952|-111.999021
UT|49018|610U900US49018|State Senate District 18|166227236|44808|64.181|0.017|40.469434|-111.963096
UT|49019|610U900US49019|State Senate District 19|258861548|227378|99.947|0.088|40.528034|-111.78897
UT|49020|610U900US49020|State Senate District 20|27931791376|249980535|10784.525|96.518|40.339297|-110.105827
UT|49021|610U900US49021|State Senate District 21|262892888|272790|101.504|0.105|40.471654|-111.68059
UT|49022|610U900US49022|State Senate District 22|182438599|1197688|70.44|0.462|40.358931|-111.904633
UT|49023|610U900US49023|State Senate District 23|79877909|4362799|30.841|1.684|40.300994|-111.729549
UT|49024|610U900US49024|State Senate District 24|481284284|18975|185.825|0.007|40.318664|-111.576954
UT|49025|610U900US49025|State Senate District 25|467213379|344986264|180.392|133.2|40.139955|-111.750893
UT|49026|610U900US49026|State Senate District 26|63781669502|726991009|24626.241|280.693|38.332221|-110.368852
UT|49027|610U900US49027|State Senate District 27|35400463270|129763375|13668.196|50.102|38.494733|-111.995149
UT|49028|610U900US49028|State Senate District 28|35098122369|158144276|13551.461|61.06|38.688078|-113.27862
UT|49029|610U900US49029|State Senate District 29|3379830599|3284742|1304.96|1.268|37.299155|-113.771558
VT|50ADD|610U900US50ADD|Addison Senatorial District|2243935483|108361714|866.388|41.839|44.034591|-73.110525
VT|50BEN|610U900US50BEN|Bennington Senatorial District|2127763376|21206346|821.534|8.188|43.038444|-73.055939
VT|50CAL|610U900US50CAL|Caledonia Senatorial District|1315294834|19916908|507.838|7.69|44.353876|-72.14329
VT|50CHC|610U900US50CHC|Chittenden Central Senatorial District|57414082|9527510|22.168|3.679|44.496148|-73.167303
VT|50CHN|610U900US50CHN|Chittenden North Senatorial District|407976017|26931726|157.52|10.398|44.628115|-73.074291
VT|50CHS|610U900US50CHS|Chittenden South East Senatorial District|824842949|119907852|318.474|46.297|44.393405|-73.078034
VT|50ESX|610U900US50ESX|Essex Senatorial District|2202488476|65763703|850.386|25.392|44.749436|-71.805263
VT|50FRA|610U900US50FRA|Franklin Senatorial District|1361359610|200054920|525.624|77.242|44.889761|-72.963256
VT|50GRI|610U900US50GRI|Grand Isle Senatorial District|227675793|299064508|87.906|115.469|44.725714|-73.271549
VT|50LAM|610U900US50LAM|Lamoille Senatorial District|1106302566|12980708|427.146|5.012|44.637561|-72.652158
VT|50ORA|610U900US50ORA|Orange Senatorial District|1300897852|7571613|502.279|2.923|43.995823|-72.393837
VT|50ORL|610U900US50ORL|Orleans Senatorial District|1989928845|38311143|768.316|14.792|44.787285|-72.264495
VT|50RUT|610U900US50RUT|Rutland Senatorial District|2357072728|38587117|910.071|14.899|43.575796|-73.043133
VT|50WAS|610U900US50WAS|Washington Senatorial District|2166891137|22949642|836.641|8.861|44.274969|-72.609444
VT|50WDH|610U900US50WDH|Windham Senatorial District|1654126221|18607018|638.662|7.184|42.987266|-72.684706
VT|50WSR|610U900US50WSR|Windsor Senatorial District|2528694387|20830676|976.334|8.043|43.57828|-72.550925
VA|51001|610U900US51001|State Senate District 1|3421213910|29897731|1320.938|11.544|39.013772|-78.332821
VA|51002|610U900US51002|State Senate District 2|7392333840|42437415|2854.196|16.385|38.33903|-79.178373
VA|51003|610U900US51003|State Senate District 3|6009975207|35911361|2320.464|13.865|37.701266|-79.744656
VA|51004|610U900US51004|State Senate District 4|1069078111|3553558|412.773|1.372|37.209046|-80.185864
VA|51005|610U900US51005|State Senate District 5|6079221993|51958266|2347.201|20.061|37.088322|-81.134552
VA|51006|610U900US51006|State Senate District 6|8451166842|50091774|3263.014|19.341|36.927532|-82.408637
VA|51007|610U900US51007|State Senate District 7|8182570322|92637011|3159.308|35.767|36.812551|-80.427353
VA|51008|610U900US51008|State Senate District 8|3398813877|52377407|1312.289|20.223|37.266322|-79.35003
VA|51009|610U900US51009|State Senate District 9|10209318606|216775766|3941.84|83.698|36.869654|-78.745364
VA|51010|610U900US51010|State Senate District 10|8225431628|111207335|3175.857|42.937|37.617162|-78.176678
VA|51011|610U900US51011|State Senate District 11|4629725255|38498976|1787.547|14.865|37.860653|-78.775381
VA|51012|610U900US51012|State Senate District 12|815626712|21061459|314.915|8.132|37.376134|-77.633857
VA|51013|610U900US51013|State Senate District 13|4236202927|214649455|1635.607|82.877|37.122303|-77.215052
VA|51014|610U900US51014|State Senate District 14|167986739|7437287|64.86|2.872|37.56445|-77.458674
VA|51015|610U900US51015|State Senate District 15|346042751|15649665|133.608|6.042|37.396687|-77.441544
VA|51016|610U900US51016|State Senate District 16|215571707|5180359|83.233|2.|37.635394|-77.556532
VA|51017|610U900US51017|State Senate District 17|6344067328|249101406|2449.458|96.179|36.78607|-77.254484
VA|51018|610U900US51018|State Senate District 18|220086751|20928933|84.976|8.081|36.798149|-76.341221
VA|51019|610U900US51019|State Senate District 19|1107792612|358981219|427.721|138.603|36.667632|-76.128939
VA|51020|610U900US51020|State Senate District 20|1857390366|4074014338|717.142|1572.986|37.540117|-75.842657
VA|51021|610U900US51021|State Senate District 21|126803709|90119140|48.959|34.795|36.920421|-76.251624
VA|51022|610U900US51022|State Senate District 22|103567869|5155556|39.988|1.991|36.81221|-76.15381
VA|51023|610U900US51023|State Senate District 23|190655052|258256902|73.612|99.714|37.04404|-76.323137
VA|51024|610U900US51024|State Senate District 24|477114713|556894124|184.215|215.018|37.193251|-76.449469
VA|51025|610U900US51025|State Senate District 25|6628275840|1007170467|2559.192|388.871|37.901073|-76.910061
VA|51026|610U900US51026|State Senate District 26|2165059639|748402458|835.934|288.96|37.462921|-76.7126
VA|51027|610U900US51027|State Senate District 27|662854700|24340856|255.93|9.398|38.369342|-77.492854
VA|51028|610U900US51028|State Senate District 28|5015242101|45390770|1936.396|17.525|38.434894|-78.021022
VA|51029|610U900US51029|State Senate District 29|676860857|21948219|261.337|8.474|38.601772|-77.444097
VA|51030|610U900US51030|State Senate District 30|312976187|4234783|120.841|1.635|38.810262|-77.587994
VA|51031|610U900US51031|State Senate District 31|2042450526|16584156|788.595|6.403|38.997684|-77.778803
VA|51032|610U900US51032|State Senate District 32|234274256|2766085|90.454|1.068|38.970564|-77.500179
VA|51033|610U900US51033|State Senate District 33|191147327|18400924|73.802|7.105|38.695454|-77.288707
