USPS|GEOID|GEOIDFQ|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
OK|40055|620L900US40055|State House District 55|5207846826|25161055|2010.761|9.715|35.399834|-98.826036
OK|40056|620L900US40056|State House District 56|1826731070|8273012|705.305|3.194|35.327119|-98.034205
OK|40057|620L900US40057|State House District 57|7080421115|50332088|2733.766|19.433|35.580905|-99.459668
OK|40058|620L900US40058|State House District 58|10053113678|58255438|3881.529|22.493|36.586348|-98.670042
OK|40059|620L900US40059|State House District 59|8125281896|67917384|3137.189|26.223|36.020372|-98.501506
OK|40060|620L900US40060|State House District 60|357915921|6201683|138.192|2.394|35.525277|-97.809462
OK|40061|620L900US40061|State House District 61|21543745083|55687828|8318.087|21.501|36.664995|-100.926066
OK|40062|620L900US40062|State House District 62|48439655|56860|18.703|0.022|34.616338|-98.482396
OK|40063|620L900US40063|State House District 63|7153038169|66602442|2761.804|25.715|34.530151|-98.693686
OK|40064|620L900US40064|State House District 64|263874909|485687|101.883|0.188|34.612894|-98.252712
OK|40065|620L900US40065|State House District 65|3431509407|51220473|1324.913|19.776|35.037328|-98.337607
OK|40066|620L900US40066|State House District 66|562224130|40414600|217.076|15.604|36.270066|-96.097405
OK|40067|620L900US40067|State House District 67|27593066|20682|10.654|0.008|36.033103|-95.895144
OK|40068|620L900US40068|State House District 68|93779735|4311353|36.209|1.665|36.055753|-96.0194
OK|40069|620L900US40069|State House District 69|49413003|5507856|19.078|2.127|36.010304|-95.943404
OK|40070|620L900US40070|State House District 70|35216121|31890|13.597|0.012|36.096498|-95.933475
OK|40071|620L900US40071|State House District 71|21468702|2466408|8.289|0.952|36.093637|-95.974133
OK|40072|620L900US40072|State House District 72|101278199|2961522|39.104|1.143|36.224465|-95.952415
OK|40073|620L900US40073|State House District 73|57515565|160261|22.207|0.062|36.196838|-95.997362
OK|40074|620L900US40074|State House District 74|89739161|128363|34.648|0.05|36.277025|-95.823063
OK|40075|620L900US40075|State House District 75|39599827|167030|15.29|0.064|36.097198|-95.81299
OK|40076|620L900US40076|State House District 76|31023389|10566|11.978|0.004|36.041351|-95.826654
OK|40077|620L900US40077|State House District 77|97983543|419474|37.832|0.162|36.199273|-95.863651
OK|40078|620L900US40078|State House District 78|29381397|156099|11.344|0.06|36.135955|-95.906127
OK|40079|620L900US40079|State House District 79|32641912|84680|12.603|0.033|36.086212|-95.881978
OK|40080|620L900US40080|State House District 80|58823393|0|22.712|0.|35.999102|-95.819331
OK|40081|620L900US40081|State House District 81|38844262|45746|14.998|0.018|35.644171|-97.457205
OK|40082|620L900US40082|State House District 82|51399330|229371|19.845|0.089|35.642104|-97.580615
OK|40083|620L900US40083|State House District 83|32796392|550430|12.663|0.213|35.605461|-97.585788
OK|40084|620L900US40084|State House District 84|27022244|1912188|10.433|0.738|35.510035|-97.63404
OK|40085|620L900US40085|State House District 85|36647447|9271421|14.15|3.58|35.558643|-97.571947
OK|40086|620L900US40086|State House District 86|2976783106|15978218|1149.342|6.169|36.009442|-94.772497
OK|40087|620L900US40087|State House District 87|23590254|115625|9.108|0.045|35.509519|-97.589536
OK|40088|620L900US40088|State House District 88|20315061|0|7.844|0.|35.493375|-97.549064
OK|40089|620L900US40089|State House District 89|27665473|0|10.682|0.|35.439295|-97.553576
OK|40090|620L900US40090|State House District 90|151352385|958885|58.437|0.37|35.399769|-97.623296
OK|40091|620L900US40091|State House District 91|48952815|987401|18.901|0.381|35.330412|-97.553854
OK|40092|620L900US40092|State House District 92|41175458|0|15.898|0.|35.43372|-97.510897
OK|40093|620L900US40093|State House District 93|17153516|0|6.623|0.|35.400803|-97.548137
OK|40094|620L900US40094|State House District 94|48013329|5972|18.538|0.002|35.431616|-97.451387
OK|40095|620L900US40095|State House District 95|120648660|7267795|46.583|2.806|35.397605|-97.374913
OK|40096|620L900US40096|State House District 96|182269700|9245224|70.375|3.57|35.660679|-97.399052
OK|40097|620L900US40097|State House District 97|211330555|409641|81.595|0.158|35.542026|-97.410797
OK|40098|620L900US40098|State House District 98|61462840|63271|23.731|0.024|36.068098|-95.751181
OK|40099|620L900US40099|State House District 99|52265038|16515|20.18|0.006|35.562859|-97.531943
OK|40100|620L900US40100|State House District 100|30151012|283834|11.641|0.11|35.557264|-97.651931
OK|40101|620L900US40101|State House District 101|118558285|36611|45.776|0.014|35.44091|-97.302977
OR|41001|620L900US41001|State House District 1|9044233219|1174635744|3491.998|453.529|42.801758|-124.077916
OR|41002|620L900US41002|State House District 2|8184650295|38538356|3160.111|14.88|43.319272|-122.929683
OR|41003|620L900US41003|State House District 3|3263631893|4970802|1260.095|1.919|42.298883|-123.603808
OR|41004|620L900US41004|State House District 4|4544054780|3956986|1754.469|1.528|42.694216|-123.327478
OR|41005|620L900US41005|State House District 5|2429540411|16709912|938.051|6.452|42.160756|-122.746409
OR|41006|620L900US41006|State House District 6|61959572|86545|23.923|0.033|42.343603|-122.856036
OR|41007|620L900US41007|State House District 7|78349854|1816263|30.251|0.701|44.053085|-122.970918
OR|41008|620L900US41008|State House District 8|300751054|44547|116.121|0.017|43.941569|-123.112682
OR|41009|620L900US41009|State House District 9|3992398159|640659518|1541.474|247.36|43.799527|-123.844418
OR|41010|620L900US41010|State House District 10|5128642764|728675754|1980.18|281.343|44.507533|-123.797077
OR|41011|620L900US41011|State House District 11|4499182743|37012826|1737.144|14.291|44.439753|-122.561913
OR|41012|620L900US41012|State House District 12|7936904455|102841919|3064.456|39.707|43.877476|-122.490639
OR|41013|620L900US41013|State House District 13|55140572|1943090|21.29|0.75|44.095152|-123.102536
OR|41014|620L900US41014|State House District 14|252620212|36635587|97.537|14.145|44.067603|-123.250525
OR|41015|620L900US41015|State House District 15|417995787|7982958|161.389|3.082|44.666296|-123.091979
OR|41016|620L900US41016|State House District 16|293113756|1767033|113.172|0.682|44.631422|-123.263054
OR|41017|620L900US41017|State House District 17|2739807408|20018890|1057.846|7.729|44.74563|-122.339855
OR|41018|620L900US41018|State House District 18|3732430719|14138232|1441.1|5.459|45.062273|-122.33626
OR|41019|620L900US41019|State House District 19|45481964|28890|17.561|0.011|44.894893|-123.018514
OR|41020|620L900US41020|State House District 20|124263496|5128606|47.978|1.98|44.89733|-123.121204
OR|41021|620L900US41021|State House District 21|39174225|1106036|15.125|0.427|44.982524|-123.01954
OR|41022|620L900US41022|State House District 22|188708371|2820033|72.861|1.089|45.088505|-122.968852
OR|41023|620L900US41023|State House District 23|1865011688|9883593|720.085|3.816|44.928721|-123.353307
OR|41024|620L900US41024|State House District 24|1810224209|1546260|698.932|0.597|45.205467|-123.379953
OR|41025|620L900US41025|State House District 25|37566586|10496|14.505|0.004|45.426256|-122.782586
OR|41026|620L900US41026|State House District 26|168132425|2565083|64.916|0.99|45.316744|-122.830484
OR|41027|620L900US41027|State House District 27|38184672|22168|14.743|0.009|45.488809|-122.799564
OR|41028|620L900US41028|State House District 28|40700289|377315|15.714|0.146|45.483523|-122.721944
OR|41029|620L900US41029|State House District 29|180528603|655728|69.702|0.253|45.49726|-123.044346
OR|41030|620L900US41030|State House District 30|90167356|56710|34.814|0.022|45.562861|-122.916012
OR|41031|620L900US41031|State House District 31|2894417420|73820529|1117.541|28.502|45.791155|-123.093756
OR|41032|620L900US41032|State House District 32|5108958235|1278064041|1972.58|493.463|45.71586|-123.737477
OR|41033|620L900US41033|State House District 33|76655118|4729520|29.597|1.826|45.56055|-122.76668
OR|41034|620L900US41034|State House District 34|35210477|10113|13.595|0.004|45.548948|-122.833503
OR|41035|620L900US41035|State House District 35|28256040|0|10.91|0.|45.499688|-122.855212
OR|41036|620L900US41036|State House District 36|201862103|78953|77.939|0.03|45.425456|-122.940575
OR|41037|620L900US41037|State House District 37|119400566|4119468|46.101|1.591|45.349972|-122.692946
OR|41038|620L900US41038|State House District 38|50826030|3421012|19.624|1.321|45.43068|-122.694254
OR|41039|620L900US41039|State House District 39|67440911|678094|26.039|0.262|45.420889|-122.542999
OR|41040|620L900US41040|State House District 40|55830454|1956940|21.556|0.756|45.354911|-122.603288
OR|41041|620L900US41041|State House District 41|37509309|3426925|14.482|1.323|45.450375|-122.632166
OR|41042|620L900US41042|State House District 42|19838715|405905|7.66|0.157|45.510133|-122.637138
OR|41043|620L900US41043|State House District 43|20676194|219362|7.983|0.085|45.552482|-122.64882
OR|41044|620L900US41044|State House District 44|82917947|26778312|32.015|10.339|45.598177|-122.680006
OR|41045|620L900US41045|State House District 45|34870738|1912785|13.464|0.739|45.547757|-122.563994
OR|41046|620L900US41046|State House District 46|25101725|113735|9.692|0.044|45.487684|-122.583206
OR|41047|620L900US41047|State House District 47|26147717|0|10.096|0.|45.52452|-122.527788
OR|41048|620L900US41048|State House District 48|126491736|146009|48.839|0.056|45.436926|-122.439528
OR|41049|620L900US41049|State House District 49|54739171|10358878|21.135|4.|45.544172|-122.439611
OR|41050|620L900US41050|State House District 50|40455187|146571|15.62|0.057|45.481451|-122.441289
OR|41051|620L900US41051|State House District 51|580401503|4497594|224.094|1.737|45.306291|-122.419484
OR|41052|620L900US41052|State House District 52|3103276977|76352792|1198.182|29.48|45.495659|-121.788468
OR|41053|620L900US41053|State House District 53|1392340798|1992831|537.586|0.769|44.200621|-121.537397
OR|41054|620L900US41054|State House District 54|71997733|515390|27.798|0.199|44.037737|-121.305053
OR|41055|620L900US41055|State House District 55|16308658289|256219522|6296.808|98.927|43.021765|-121.495646
OR|41056|620L900US41056|State House District 56|6427111805|346811195|2481.522|133.905|42.525965|-122.317127
OR|41057|620L900US41057|State House District 57|23620337367|179978157|9119.864|69.49|45.200856|-120.306234
OR|41058|620L900US41058|State House District 58|20405660236|24240208|7878.67|9.359|45.49903|-117.896007
OR|41059|620L900US41059|State House District 59|11657164449|37310948|4500.857|14.406|44.277917|-120.617026
OR|41060|620L900US41060|State House District 60|94372635709|973723193|36437.48|375.957|43.342638|-118.905638
PA|42001|620L900US42001|State House District 1|36670354|1951652589|14.159|753.537|42.148523|-80.082761
PA|42002|620L900US42002|State House District 2|266419704|414218|102.865|0.16|42.085286|-79.981373
PA|42003|620L900US42003|State House District 3|157879450|3415816|60.958|1.319|42.055783|-80.180827
PA|42004|620L900US42004|State House District 4|1304593077|8814338|503.706|3.403|41.976194|-79.942016
PA|42005|620L900US42005|State House District 5|639640865|9899821|246.967|3.822|40.427276|-76.124032
PA|42006|620L900US42006|State House District 6|1795843687|62902436|693.379|24.287|41.678306|-80.278806
PA|42007|620L900US42007|State House District 7|527834964|11595849|203.798|4.477|41.304879|-80.436008
PA|42008|620L900US42008|State House District 8|1082456240|17221872|417.939|6.649|40.915161|-80.097596
PA|42009|620L900US42009|State House District 9|520984901|7394051|201.153|2.855|41.016295|-80.390685
PA|42010|620L900US42010|State House District 10|7544749|225201|2.913|0.087|39.962005|-75.205112
PA|42011|620L900US42011|State House District 11|554985800|1575724|214.281|0.608|40.822276|-79.801223
PA|42012|620L900US42012|State House District 12|187360462|315557|72.34|0.122|40.730628|-80.07659
PA|42013|620L900US42013|State House District 13|489561041|3730330|189.021|1.44|39.813294|-75.913372
PA|42014|620L900US42014|State House District 14|451787299|4200762|174.436|1.622|40.770001|-80.282691
PA|42015|620L900US42015|State House District 15|1291401773|14089140|498.613|5.44|40.428977|-80.398604
PA|42016|620L900US42016|State House District 16|134003764|6687920|51.739|2.582|40.629784|-80.266417
PA|42017|620L900US42017|State House District 17|1838637237|15237906|709.902|5.883|41.224465|-80.068797
PA|42018|620L900US42018|State House District 18|52412084|2812986|20.236|1.086|40.106196|-74.943689
PA|42019|620L900US42019|State House District 19|29873451|3846881|11.534|1.485|40.447534|-80.003158
PA|42020|620L900US42020|State House District 20|49374712|486006|19.064|0.188|40.518377|-80.02888
PA|42021|620L900US42021|State House District 21|49779213|2082276|19.22|0.804|40.501962|-79.968886
PA|42022|620L900US42022|State House District 22|30262856|1056227|11.685|0.408|40.603856|-75.435161
PA|42023|620L900US42023|State House District 23|18836954|338109|7.273|0.131|40.433144|-79.926416
PA|42024|620L900US42024|State House District 24|22820318|935264|8.811|0.361|40.466724|-79.919522
PA|42025|620L900US42025|State House District 25|100591838|492033|38.839|0.19|40.41951|-79.769092
PA|42026|620L900US42026|State House District 26|277448398|4672138|107.123|1.804|40.164996|-75.680018
PA|42027|620L900US42027|State House District 27|42743960|488771|16.504|0.189|40.420046|-80.059182
PA|42028|620L900US42028|State House District 28|227782741|33825|87.947|0.013|40.637517|-79.966913
PA|42029|620L900US42029|State House District 29|210177611|2784002|81.15|1.075|40.328119|-75.060127
PA|42030|620L900US42030|State House District 30|118250607|971421|45.657|0.375|40.574831|-80.060087
PA|42031|620L900US42031|State House District 31|136000131|2920636|52.51|1.128|40.259887|-74.903257
PA|42032|620L900US42032|State House District 32|107950123|2292320|41.68|0.885|40.493332|-79.799494
PA|42033|620L900US42033|State House District 33|198627251|6206834|76.69|2.396|40.5862|-79.818692
PA|42034|620L900US42034|State House District 34|40961335|757927|15.815|0.293|40.42675|-79.859402
PA|42035|620L900US42035|State House District 35|77374738|4327790|29.875|1.671|40.339062|-79.850239
PA|42036|620L900US42036|State House District 36|26854519|556438|10.369|0.215|40.400827|-79.993299
PA|42037|620L900US42037|State House District 37|362256055|4357530|139.868|1.682|40.184484|-76.354754
PA|42038|620L900US42038|State House District 38|73973479|1553556|28.561|0.6|40.359132|-79.925402
PA|42039|620L900US42039|State House District 39|242890429|6220284|93.781|2.402|40.258489|-79.917024
PA|42040|620L900US42040|State House District 40|93281698|458284|36.016|0.177|40.295213|-80.063084
PA|42041|620L900US42041|State House District 41|119750718|7020832|46.236|2.711|40.065597|-76.420969
PA|42042|620L900US42042|State House District 42|36159678|6712|13.961|0.003|40.363532|-80.056927
PA|42043|620L900US42043|State House District 43|262121769|1994534|101.206|0.77|40.110094|-76.152259
PA|42044|620L900US42044|State House District 44|276522563|3517942|106.766|1.358|40.488548|-80.214237
PA|42045|620L900US42045|State House District 45|111374887|3939410|43.002|1.521|40.441415|-80.12196
PA|42046|620L900US42046|State House District 46|295783092|638509|114.202|0.247|40.299931|-80.232877
PA|42047|620L900US42047|State House District 47|256815937|1350550|99.157|0.521|40.035395|-76.700573
PA|42048|620L900US42048|State House District 48|805284172|1842262|310.922|0.711|40.107528|-80.220832
PA|42049|620L900US42049|State House District 49|28692813|782813|11.078|0.302|40.021278|-76.319703
PA|42050|620L900US42050|State House District 50|1803440359|9482524|696.312|3.661|39.889083|-80.189618
PA|42051|620L900US42051|State House District 51|939081812|8379333|362.582|3.235|39.834403|-79.713705
PA|42052|620L900US42052|State House District 52|1108972183|12257641|428.177|4.733|40.00504|-79.611723
PA|42053|620L900US42053|State House District 53|55369902|10066|21.378|0.004|40.273874|-75.287857
PA|42054|620L900US42054|State House District 54|33463030|551983|12.92|0.213|40.113621|-75.312353
PA|42055|620L900US42055|State House District 55|568352577|9636502|219.442|3.721|40.461194|-79.535644
PA|42056|620L900US42056|State House District 56|151286863|17757|58.412|0.007|40.350811|-79.68056
PA|42057|620L900US42057|State House District 57|229500053|442371|88.61|0.171|40.284302|-79.583351
PA|42058|620L900US42058|State House District 58|426794483|4274078|164.786|1.65|40.177923|-79.698593
PA|42059|620L900US42059|State House District 59|1178763027|3617206|455.123|1.397|40.254503|-79.277219
PA|42060|620L900US42060|State House District 60|715277069|17047349|276.17|6.582|40.692339|-79.555303
PA|42061|620L900US42061|State House District 61|95840468|31359|37.004|0.012|40.201018|-75.28429
PA|42062|620L900US42062|State House District 62|1277734183|15050744|493.336|5.811|40.553929|-79.1513
PA|42063|620L900US42063|State House District 63|2640040488|37170457|1019.325|14.352|41.051527|-79.426158
PA|42064|620L900US42064|State House District 64|2096369116|22312610|809.413|8.615|41.453784|-79.750503
PA|42065|620L900US42065|State House District 65|4176608882|49999485|1612.598|19.305|41.736129|-79.369428
PA|42066|620L900US42066|State House District 66|2555016603|14329434|986.497|5.533|41.020744|-79.00132
PA|42067|620L900US42067|State House District 67|6364061398|19244022|2457.178|7.43|41.727529|-78.218427
PA|42068|620L900US42068|State House District 68|4436529657|16709353|1712.954|6.452|41.769983|-77.061378
PA|42069|620L900US42069|State House District 69|2604689905|16714221|1005.676|6.453|39.957659|-79.044279
PA|42070|620L900US42070|State House District 70|125923711|1052550|48.619|0.406|40.187169|-75.377684
PA|42071|620L900US42071|State House District 71|1102367327|9966608|425.626|3.848|40.457333|-78.646822
PA|42072|620L900US42072|State House District 72|565450315|3903677|218.322|1.507|40.421101|-78.851243
PA|42073|620L900US42073|State House District 73|2266135575|14691449|874.96|5.672|40.944412|-78.427873
PA|42074|620L900US42074|State House District 74|212851908|2399872|82.183|0.927|40.024451|-75.883043
PA|42075|620L900US42075|State House District 75|3134888282|22388219|1210.387|8.644|41.278634|-78.649251
PA|42076|620L900US42076|State House District 76|2895970576|26357068|1118.141|10.177|41.181754|-77.531549
PA|42077|620L900US42077|State House District 77|842018467|705490|325.105|0.272|40.831065|-78.064748
PA|42078|620L900US42078|State House District 78|3754295612|13299498|1449.542|5.135|39.979438|-78.372297
PA|42079|620L900US42079|State House District 79|222884272|862835|86.056|0.333|40.496532|-78.435785
PA|42080|620L900US42080|State House District 80|1294835569|2445775|499.939|0.944|40.498683|-78.309597
PA|42081|620L900US42081|State House District 81|2901731385|38787946|1120.365|14.976|40.304909|-77.914575
PA|42082|620L900US42082|State House District 82|1188872352|9880131|459.026|3.815|41.0062|-77.849711
PA|42083|620L900US42083|State House District 83|543177917|11733015|209.722|4.53|41.158315|-76.974702
PA|42084|620L900US42084|State House District 84|3963153125|35070416|1530.182|13.541|41.390212|-76.877807
PA|42085|620L900US42085|State House District 85|1272937084|8281794|491.484|3.198|40.737517|-77.137618
PA|42086|620L900US42086|State House District 86|2288007079|16094119|883.405|6.214|40.436536|-77.325956
PA|42087|620L900US42087|State House District 87|290966333|3240200|112.343|1.251|40.177182|-77.07566
PA|42088|620L900US42088|State House District 88|71253493|1704803|27.511|0.658|40.254019|-76.972809
PA|42089|620L900US42089|State House District 89|390933564|78061|150.94|0.03|39.922307|-77.623159
PA|42090|620L900US42090|State House District 90|814907288|525578|314.637|0.203|39.797071|-77.770076
PA|42091|620L900US42091|State House District 91|837434695|3907761|323.335|1.509|39.81722|-77.257395
PA|42092|620L900US42092|State House District 92|523860933|3770514|202.264|1.456|40.090669|-76.925657
PA|42093|620L900US42093|State House District 93|404666996|1833398|156.243|0.708|39.820159|-76.602178
PA|42094|620L900US42094|State House District 94|466127622|1952740|179.973|0.754|39.863898|-76.459198
PA|42095|620L900US42095|State House District 95|33286126|230925|12.852|0.089|39.954517|-76.727167
PA|42096|620L900US42096|State House District 96|55552748|266541|21.449|0.103|40.085559|-76.31053
PA|42097|620L900US42097|State House District 97|276029246|33728441|106.575|13.023|39.946381|-76.411561
PA|42098|620L900US42098|State House District 98|335087203|16917452|129.378|6.532|40.164581|-76.565492
PA|42099|620L900US42099|State House District 99|443512682|2971501|171.241|1.147|40.202095|-76.043089
PA|42100|620L900US42100|State House District 100|766473554|35762488|295.937|13.808|39.885952|-76.146196
PA|42101|620L900US42101|State House District 101|183452984|646454|70.832|0.25|40.320527|-76.411583
PA|42102|620L900US42102|State House District 102|639829910|1011529|247.04|0.391|40.400477|-76.467221
PA|42103|620L900US42103|State House District 103|53353172|9928782|20.6|3.834|40.279781|-76.919335
PA|42104|620L900US42104|State House District 104|56064556|13494477|21.647|5.21|40.235467|-76.801837
PA|42105|620L900US42105|State House District 105|70520532|4815073|27.228|1.859|40.303581|-76.840313
PA|42106|620L900US42106|State House District 106|339027078|12681483|130.899|4.896|40.279832|-76.674969
PA|42107|620L900US42107|State House District 107|1314391652|26203451|507.489|10.117|40.691935|-76.552718
PA|42108|620L900US42108|State House District 108|856353578|30497913|330.64|11.775|40.996447|-76.716517
PA|42109|620L900US42109|State House District 109|1251636166|18574480|483.259|7.172|41.045517|-76.40426
PA|42110|620L900US42110|State House District 110|2500819336|46921130|965.572|18.116|41.685616|-76.19628
PA|42111|620L900US42111|State House District 111|3480099818|58078670|1343.674|22.424|41.786317|-75.605457
PA|42112|620L900US42112|State House District 112|303980385|2272613|117.367|0.877|41.498565|-75.526581
PA|42113|620L900US42113|State House District 113|409900700|5981166|158.264|2.309|41.305963|-75.574906
PA|42114|620L900US42114|State House District 114|291428061|5490189|112.521|2.12|41.551972|-75.655246
PA|42115|620L900US42115|State House District 115|681072377|8669030|262.964|3.347|41.141899|-75.301784
PA|42116|620L900US42116|State House District 116|406074053|2342042|156.786|0.904|40.901161|-76.092695
PA|42117|620L900US42117|State House District 117|1286696373|21854071|496.796|8.438|41.153028|-76.02731
PA|42118|620L900US42118|State House District 118|287584155|4302652|111.037|1.661|41.391618|-75.750634
PA|42119|620L900US42119|State House District 119|253012587|4896154|97.689|1.89|41.187369|-75.95746
PA|42120|620L900US42120|State House District 120|229127257|5391195|88.467|2.082|41.339713|-75.911641
PA|42121|620L900US42121|State House District 121|295082087|7035355|113.932|2.716|41.201814|-75.757352
PA|42122|620L900US42122|State House District 122|987706483|15918751|381.356|6.146|40.918367|-75.705039
PA|42123|620L900US42123|State House District 123|478803213|2138690|184.867|0.826|40.691442|-76.223787
PA|42124|620L900US42124|State House District 124|1095180444|7874392|422.852|3.04|40.662843|-75.955589
PA|42125|620L900US42125|State House District 125|879435310|46122926|339.552|17.808|40.493439|-76.807939
PA|42126|620L900US42126|State House District 126|67376779|980509|26.014|0.379|40.366043|-75.905569
PA|42127|620L900US42127|State House District 127|18755869|240531|7.242|0.093|40.319691|-75.938793
PA|42128|620L900US42128|State House District 128|356250395|5032053|137.549|1.943|40.254563|-75.823505
PA|42129|620L900US42129|State House District 129|33059620|456096|12.764|0.176|40.330907|-75.978164
PA|42130|620L900US42130|State House District 130|537570613|5010549|207.557|1.935|40.424304|-75.733293
PA|42131|620L900US42131|State House District 131|313074643|3677307|120.879|1.42|40.462892|-75.45196
PA|42132|620L900US42132|State House District 132|89434031|832896|34.531|0.322|40.60092|-75.56419
PA|42133|620L900US42133|State House District 133|61458363|1261756|23.729|0.487|40.649711|-75.47009
PA|42134|620L900US42134|State House District 134|34242496|307393|13.221|0.119|40.570308|-75.488926
PA|42135|620L900US42135|State House District 135|52121470|682903|20.124|0.264|40.634622|-75.368197
PA|42136|620L900US42136|State House District 136|108407321|3354136|41.856|1.295|40.629228|-75.256944
PA|42137|620L900US42137|State House District 137|121430854|1602631|46.885|0.619|40.700639|-75.30702
PA|42138|620L900US42138|State House District 138|444311695|9670920|171.55|3.734|40.83404|-75.226474
PA|42139|620L900US42139|State House District 139|1552280366|72522977|599.339|28.001|41.387234|-75.155696
PA|42140|620L900US42140|State House District 140|73339053|15633186|28.316|6.036|40.165074|-74.801301
PA|42141|620L900US42141|State House District 141|45429344|3964114|17.54|1.531|40.117102|-74.872832
PA|42142|620L900US42142|State House District 142|69682290|1368642|26.904|0.528|40.177729|-74.932143
PA|42143|620L900US42143|State House District 143|341865282|6595261|131.995|2.546|40.39857|-75.174823
PA|42144|620L900US42144|State House District 144|67941291|384966|26.232|0.149|40.233843|-75.134705
PA|42145|620L900US42145|State House District 145|440564534|7257903|170.103|2.802|40.475991|-75.292067
PA|42146|620L900US42146|State House District 146|99485387|1255968|38.412|0.485|40.239136|-75.560584
PA|42147|620L900US42147|State House District 147|245117892|1018128|94.641|0.393|40.307887|-75.495939
PA|42148|620L900US42148|State House District 148|76814384|922003|29.658|0.356|40.064941|-75.25542
PA|42149|620L900US42149|State House District 149|71408053|1121274|27.571|0.433|40.070804|-75.356087
PA|42150|620L900US42150|State House District 150|100741811|1968495|38.897|0.76|40.164751|-75.45691
PA|42151|620L900US42151|State House District 151|82374203|1017|31.805|0.|40.198092|-75.182839
PA|42152|620L900US42152|State House District 152|53398486|12540|20.617|0.005|40.147526|-75.091206
PA|42153|620L900US42153|State House District 153|52994536|78554|20.461|0.03|40.114983|-75.136046
PA|42154|620L900US42154|State House District 154|42307547|31389|16.335|0.012|40.087124|-75.164116
PA|42155|620L900US42155|State House District 155|160506201|3528268|61.972|1.362|40.056172|-75.740963
PA|42156|620L900US42156|State House District 156|93605022|1119730|36.141|0.432|39.970158|-75.606036
PA|42157|620L900US42157|State House District 157|141436974|1790589|54.609|0.691|40.047661|-75.469498
PA|42158|620L900US42158|State House District 158|309800377|2590447|119.615|1.|39.895686|-75.74121
PA|42159|620L900US42159|State House District 159|41333411|6589105|15.959|2.544|39.839765|-75.403529
PA|42160|620L900US42160|State House District 160|175829246|1196171|67.888|0.462|39.894072|-75.551516
PA|42161|620L900US42161|State House District 161|53982399|29000|20.843|0.011|39.884298|-75.393492
PA|42162|620L900US42162|State House District 162|25626946|1107157|9.895|0.427|39.890377|-75.300175
PA|42163|620L900US42163|State House District 163|18934429|0|7.311|0.|39.934215|-75.296533
PA|42164|620L900US42164|State House District 164|12024818|0|4.643|0.|39.953172|-75.271692
PA|42165|620L900US42165|State House District 165|54707437|1403360|21.123|0.542|39.937632|-75.36778
PA|42166|620L900US42166|State House District 166|34876549|0|13.466|0.|39.984752|-75.325784
PA|42167|620L900US42167|State House District 167|184265227|1671842|71.145|0.646|40.075995|-75.608961
PA|42168|620L900US42168|State House District 168|111324062|303778|42.982|0.117|39.97915|-75.411335
PA|42169|620L900US42169|State House District 169|321889261|4646062|124.282|1.794|39.772745|-76.831553
PA|42170|620L900US42170|State House District 170|28178011|67217|10.88|0.026|40.105557|-74.995527
PA|42171|620L900US42171|State House District 171|1702403349|9261881|657.302|3.576|40.757797|-77.560096
PA|42172|620L900US42172|State House District 172|20377736|95559|7.868|0.037|40.079861|-75.058102
PA|42173|620L900US42173|State House District 173|18508826|2848610|7.146|1.1|40.042284|-75.017039
PA|42174|620L900US42174|State House District 174|19375941|132994|7.481|0.051|40.070877|-75.020622
PA|42175|620L900US42175|State House District 175|8173163|1712087|3.156|0.661|39.955999|-75.141068
PA|42176|620L900US42176|State House District 176|704963184|9846446|272.188|3.802|40.9844|-75.429784
PA|42177|620L900US42177|State House District 177|16081053|3600580|6.209|1.39|39.997384|-75.079896
PA|42178|620L900US42178|State House District 178|128070755|1598841|49.448|0.617|40.228074|-75.030976
PA|42179|620L900US42179|State House District 179|11125911|84192|4.296|0.033|40.020792|-75.097659
PA|42180|620L900US42180|State House District 180|9989474|26016|3.857|0.01|40.002252|-75.112006
PA|42181|620L900US42181|State House District 181|7204766|6252|2.782|0.002|39.975937|-75.154167
PA|42182|620L900US42182|State House District 182|4122598|69695|1.592|0.027|39.94476|-75.167794
PA|42183|620L900US42183|State House District 183|315791440|5165428|121.928|1.994|40.716343|-75.526947
PA|42184|620L900US42184|State House District 184|14958991|3730365|5.776|1.44|39.905207|-75.152958
PA|42185|620L900US42185|State House District 185|47680820|13353139|18.41|5.156|39.879986|-75.237908
PA|42186|620L900US42186|State House District 186|8580433|361407|3.313|0.14|39.933122|-75.19375
PA|42187|620L900US42187|State House District 187|397184799|1843255|153.354|0.712|40.628908|-75.693103
PA|42188|620L900US42188|State House District 188|7249744|185735|2.799|0.072|39.949678|-75.210351
PA|42189|620L900US42189|State House District 189|581079878|17501365|224.356|6.757|41.149978|-75.045285
PA|42190|620L900US42190|State House District 190|20073927|1105481|7.751|0.427|39.991531|-75.199865
PA|42191|620L900US42191|State House District 191|11603696|57675|4.48|0.022|39.933635|-75.248193
PA|42192|620L900US42192|State House District 192|10400507|45318|4.016|0.017|39.978385|-75.248958
PA|42193|620L900US42193|State House District 193|924539555|5820115|356.967|2.247|40.003174|-77.239574
PA|42194|620L900US42194|State House District 194|29371777|800301|11.341|0.309|40.052434|-75.222089
PA|42195|620L900US42195|State House District 195|7227611|173692|2.791|0.067|39.979709|-75.175143
PA|42196|620L900US42196|State House District 196|335615074|2719221|129.582|1.05|39.909427|-76.87391
